Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Month,Sales_Per_Unit
Ord100634,2025-03-13,Cust9488,Customer_147,37.0,Male,Pune,Shoes,Fashion,8,7259.89,58079.12,March,7259.89
Ord100635,2025-11-20,Cust9421,Customer_213,58.0,Male,Patna,Chair,Furniture,3,257.28,771.84,November,257.28000000000003
Ord100636,2025-05-10,Cust4810,Customer_416,18.0,Male,Kolkata,Shoes,Fashion,4,24291.82,97167.28,May,24291.82
Ord100637,2025-03-10,Cust1106,Customer_135,31.0,Male,Patna,Rice,Grocery,2,25919.18,51838.36,March,25919.18
Ord100638,2025-03-27,Cust9693,Customer_267,19.0,Male,Bengaluru,Rice,Grocery,4,24382.42,97529.68,March,24382.42
Ord100639,2025-05-08,Cust3004,Customer_162,46.0,Female,Pune,Shoes,Fashion,1,3971.35,3971.35,May,3971.35
Ord100640,2025-10-13,Cust6421,Customer_218,22.0,Male,Gaya,Laptop,Electronics,5,7739.33,38696.65,October,7739.33
Ord100641,2025-06-14,Cust6345,Customer_214,32.0,Female,Delhi,Book,Education,1,34302.92,34302.92,June,34302.92
Ord100642,2025-10-19,Cust9384,Customer_230,28.0,Female,Mumbai,Rice,Grocery,1,20626.25,20626.25,October,20626.25
Ord100643,2025-05-12,Cust9081,Customer_244,63.0,Female,Mumbai,Laptop,Electronics,9,39545.61,355910.49,May,39545.61
Ord100644,2025-09-18,Cust6589,Customer_367,30.0,Male,Kolkata,Chair,Furniture,3,23490.33,70470.99,September,23490.33
Ord100645,2025-05-04,Cust7844,Customer_469,53.0,Male,Patna,Chair,Furniture,6,22343.44,134060.64,May,22343.440000000002
Ord100646,2025-08-29,Cust4673,Customer_386,42.0,Female,Delhi,Shoes,Fashion,5,16279.37,81396.85,August,16279.37
Ord100647,2025-12-14,Cust7504,Customer_183,52.0,Male,Pune,Laptop,Electronics,4,26566.32,106265.28,December,26566.32
Ord100648,2025-09-09,Cust6921,Customer_68,62.0,Female,Patna,Mobile,Electronics,6,1867.81,11206.86,September,1867.8100000000002
Ord100649,2025-01-06,Cust4109,Customer_31,53.0,Female,Delhi,Rice,Grocery,10,22106.78,221067.8,January,22106.78
Ord100650,2025-09-22,Cust2181,Customer_125,41.0,Female,Bengaluru,Rice,Grocery,3,7467.04,22401.12,September,7467.04
Ord100651,2025-01-31,Cust8708,Customer_293,59.0,Male,Kolkata,Laptop,Electronics,7,27547.81,192834.67,January,27547.81
Ord100652,2025-02-03,Cust7219,Customer_391,30.0,Male,Pune,Book,Education,10,22952.77,229527.7,February,22952.77
Ord100653,2025-04-21,Cust5516,Customer_343,21.0,Male,Kolkata,Rice,Grocery,6,35222.23,211333.38,April,35222.23
Ord100654,2025-02-23,Cust9562,Customer_162,39.0,Male,Mumbai,Chair,Furniture,8,16240.66,129925.28,February,16240.66
Ord100655,2025-08-01,Cust8347,Customer_236,55.0,Male,Hyderabad,Book,Education,1,12255.87,12255.87,August,12255.87
Ord100656,2025-07-09,Cust3567,Customer_407,21.0,Male,Bengaluru,Chair,Furniture,7,42941.88,300593.16,July,42941.88
Ord100657,2025-12-01,Cust8110,Customer_268,54.0,Male,Delhi,Laptop,Electronics,10,10307.48,103074.8,December,10307.48
Ord100658,2025-10-14,Cust4584,Customer_138,18.0,Female,Pune,Shoes,Fashion,10,46270.13,462701.3,October,46270.13
Ord100659,2025-09-02,Cust4537,Customer_9,63.0,Male,Gaya,Book,Education,5,33524.03,167620.15,September,33524.03
Ord100660,2025-01-13,Cust5154,Customer_453,20.0,Male,Mumbai,Book,Education,2,38065.84,76131.68,January,38065.84
Ord100661,2025-09-13,Cust9614,Customer_235,23.0,Male,Bengaluru,Shoes,Fashion,10,8465.62,84656.2,September,8465.619999999999
Ord100662,2025-09-17,Cust8300,Customer_242,44.0,Female,Hyderabad,Rice,Grocery,9,1610.18,14491.62,September,1610.18
Ord100663,2025-07-20,Cust1673,Customer_103,18.0,Male,Gaya,Rice,Grocery,5,35120.83,175604.15,July,35120.83
Ord100664,2025-07-07,Cust7016,Customer_88,33.0,Female,Pune,Chair,Furniture,6,30775.74,184654.44,July,30775.74
Ord100665,2025-07-04,Cust2672,Customer_324,27.0,Female,Pune,Laptop,Electronics,4,47796.53,191186.12,July,47796.53
Ord100666,2025-12-15,Cust3237,Customer_341,48.0,Female,Kolkata,Rice,Grocery,7,38583.88,270087.16,December,38583.88
Ord100667,2025-03-02,Cust2794,Customer_219,39.0,Male,Mumbai,Laptop,Electronics,6,38368.41,230210.46,March,38368.409999999996
Ord100668,2025-03-22,Cust6684,Customer_426,59.0,Male,Bengaluru,Chair,Furniture,4,48299.85,193199.4,March,48299.85
Ord100669,2025-07-12,Cust3321,Customer_151,20.0,Female,Bengaluru,Laptop,Electronics,9,6889.29,62003.61,July,6889.29
Ord100670,2025-08-13,Cust2904,Customer_269,60.0,Female,Bengaluru,Shoes,Fashion,10,41268.06,412680.6,August,41268.06
Ord100671,2025-07-16,Cust1681,Customer_160,60.0,Male,Delhi,Shoes,Fashion,5,28065.77,140328.85,July,28065.77
Ord100672,2025-12-22,Cust7863,Customer_316,37.0,Female,Gaya,Chair,Furniture,8,25269.25,202154.0,December,25269.25
Ord100673,2025-05-26,Cust2218,Customer_392,57.0,Male,Delhi,Chair,Furniture,2,31615.64,63231.28,May,31615.64
Ord100674,2025-01-16,Cust6288,Customer_407,55.0,Male,Kolkata,Mobile,Electronics,1,17212.99,17212.99,January,17212.99
Ord100675,2025-11-20,Cust8502,Customer_220,47.0,Male,Unknown,Laptop,Electronics,1,14756.18,14756.18,November,14756.18
Ord100676,2025-12-04,Cust1433,Customer_391,47.0,Female,Mumbai,Shoes,Fashion,5,21694.12,108470.6,December,21694.120000000003
Ord100677,2025-07-21,Cust4997,Customer_371,31.0,Male,Hyderabad,Book,Education,8,5632.88,45063.04,July,5632.88
Ord100678,2025-08-01,Cust2827,Customer_287,35.0,Male,Hyderabad,Book,Education,5,16961.15,84805.75,August,16961.15
Ord100679,2025-05-30,Cust4559,Customer_466,57.0,Female,Bengaluru,Mobile,Electronics,3,17500.41,52501.23,May,17500.41
Ord100680,2025-07-04,Cust7093,Customer_174,23.0,Male,Mumbai,Chair,Furniture,5,47401.02,237005.1,July,47401.020000000004
Ord100681,2025-07-07,Cust8364,Customer_325,21.0,Male,Hyderabad,Mobile,Electronics,7,12194.92,85364.44,July,12194.92
Ord100682,2025-06-03,Cust3285,Customer_232,30.0,Female,Mumbai,Mobile,Electronics,8,49052.97,392423.76,June,49052.97
Ord100683,2025-04-02,Cust1104,Customer_328,64.0,Female,Hyderabad,Book,Education,4,22686.59,90746.36,April,22686.59
Ord100684,2025-02-08,Cust5155,Customer_165,57.0,Male,Bengaluru,Laptop,Electronics,5,34508.6,172543.0,February,34508.6
Ord100685,2025-10-24,Cust6082,Customer_105,53.0,Female,Mumbai,Laptop,Electronics,7,21599.35,151195.45,October,21599.350000000002
Ord100686,2025-12-06,Cust3966,Customer_338,47.0,Female,Hyderabad,Chair,Furniture,4,30019.56,120078.24,December,30019.56
Ord100687,2025-04-29,Cust2093,Customer_428,38.0,Female,Mumbai,Laptop,Electronics,5,24358.21,121791.05,April,24358.21
Ord100688,2025-12-31,Cust9957,Customer_116,29.0,Female,Pune,Chair,Furniture,6,16639.76,99838.56,December,16639.76
Ord100689,2025-11-13,Cust3682,Customer_132,56.0,Female,Kolkata,Book,Education,3,48276.39,144829.17,November,48276.39000000001
Ord100690,2025-02-07,Cust4110,Customer_73,59.0,Female,Kolkata,Rice,Grocery,9,40069.01,360621.09,February,40069.01
Ord100691,2025-08-03,Cust2597,Customer_354,22.0,Male,Kolkata,Mobile,Electronics,9,31937.15,287434.35,August,31937.149999999998
Ord100692,2025-02-22,Cust8390,Customer_297,47.0,Female,Mumbai,Laptop,Electronics,7,40754.69,285282.83,February,40754.69
Ord100693,2025-12-09,Cust4270,Customer_266,30.0,Male,Kolkata,Book,Education,10,45877.49,458774.9,December,45877.490000000005
Ord100694,2025-06-22,Cust3138,Customer_440,30.0,Female,Mumbai,Rice,Grocery,5,20994.21,104971.05,June,20994.21
Ord100695,2025-11-30,Cust4602,Customer_150,26.0,Female,Pune,Chair,Furniture,2,3215.11,6430.22,November,3215.11
Ord100696,2025-11-11,Cust7631,Customer_115,62.0,Female,Gaya,Shoes,Fashion,4,26936.34,107745.36,November,26936.34
Ord100697,2025-04-18,Cust8708,Customer_462,51.0,Female,Pune,Laptop,Electronics,9,29470.1,265230.9,April,29470.100000000002
Ord100698,2025-03-04,Cust7317,Customer_70,54.0,Female,Delhi,Book,Education,4,31076.31,124305.24,March,31076.31
Ord100699,2025-07-06,Cust2644,Customer_222,24.0,Male,Pune,Chair,Furniture,4,43864.35,175457.4,July,43864.35
Ord100700,2025-05-20,Cust9674,Customer_232,41.0,Female,Mumbai,Mobile,Electronics,9,11808.33,106274.97,May,11808.33
Ord100701,2025-09-01,Cust3078,Customer_230,22.0,Male,Gaya,Rice,Grocery,2,38128.32,76256.64,September,38128.32
Ord100702,2025-07-31,Cust8962,Customer_440,30.0,Female,Kolkata,Book,Education,9,28222.97,254006.73,July,28222.97
Ord100703,2025-01-18,Cust7236,Customer_366,38.0,Male,Gaya,Book,Education,6,21720.56,130323.36,January,21720.56
Ord100704,2025-08-18,Cust4420,Customer_268,38.0,Male,Gaya,Chair,Furniture,3,4568.61,13705.83,August,4568.61
Ord100705,2025-05-14,Cust6621,Customer_104,19.0,Female,Mumbai,Book,Education,3,11492.49,34477.47,May,11492.49
Ord100706,2025-05-05,Cust8532,Customer_323,43.0,Female,Delhi,Chair,Furniture,3,23252.08,69756.24,May,23252.08
Ord100707,2025-11-19,Cust6658,Customer_274,60.0,Male,Patna,Book,Education,9,31686.77,285180.93,November,31686.77
Ord100708,2025-10-06,Cust4742,Customer_177,21.0,Male,Kolkata,Laptop,Electronics,2,37278.21,74556.42,October,37278.21
Ord100709,2025-04-23,Cust2744,Customer_300,28.0,Male,Bengaluru,Laptop,Electronics,6,12680.8,76084.8,April,12680.800000000001
Ord100710,2025-05-24,Cust6870,Customer_53,51.0,Female,Hyderabad,Rice,Grocery,4,17704.67,70818.68,May,17704.67
Ord100711,2025-01-07,Cust1175,Customer_472,20.0,Female,Gaya,Shoes,Fashion,5,22734.66,113673.3,January,22734.66
Ord100712,2025-09-04,Cust3745,Customer_138,55.0,Female,Hyderabad,Laptop,Electronics,6,36277.76,217666.56,September,36277.76
Ord100713,2025-12-14,Cust6638,Customer_350,45.0,Male,Bengaluru,Shoes,Fashion,6,27885.58,167313.48,December,27885.58
Ord100714,2025-05-05,Cust4037,Customer_205,30.0,Male,Kolkata,Mobile,Electronics,10,47079.86,470798.6,May,47079.86
Ord100715,2025-01-06,Cust8877,Customer_105,23.0,Female,Kolkata,Book,Education,2,30201.81,60403.62,January,30201.81
Ord100716,2025-02-08,Cust6096,Customer_53,51.0,Female,Patna,Shoes,Fashion,6,32890.28,197341.68,February,32890.28
Ord100717,2025-02-24,Cust7371,Customer_463,38.0,Female,Bengaluru,Mobile,Electronics,1,39342.98,39342.98,February,39342.98
Ord100718,2025-02-27,Cust4532,Customer_68,52.0,Male,Pune,Shoes,Fashion,5,42114.22,210571.1,February,42114.22
Ord100719,2025-09-13,Cust6697,Customer_137,26.0,Male,Pune,Chair,Furniture,5,15011.99,75059.95,September,15011.99
Ord100050,2025-11-06,Cust7824,Customer_190,31.0,Female,Mumbai,Rice,Grocery,4,42642.59,170570.36,November,42642.59
Ord100721,2025-09-14,Cust7615,Customer_277,37.0,Male,Patna,Rice,Grocery,6,27168.79,163012.74,September,27168.789999999997
Ord100722,2025-08-13,Cust8431,Customer_90,28.0,Male,Delhi,Rice,Grocery,7,31567.62,220973.34,August,31567.62
Ord100723,2025-11-28,Cust8657,Customer_495,58.0,Female,Delhi,Laptop,Electronics,10,44401.64,444016.4,November,44401.64
Ord100724,2025-01-28,Cust6762,Customer_235,47.0,Male,Delhi,Rice,Grocery,2,5467.01,10934.02,January,5467.01
Ord100725,2025-10-10,Cust5477,Customer_249,37.0,Female,Kolkata,Laptop,Electronics,7,40635.52,284448.64,October,40635.520000000004
Ord100726,2025-07-06,Cust8338,Customer_90,38.0,Male,Pune,Shoes,Fashion,7,26916.23,188413.61,July,26916.23
Ord100727,2025-09-29,Cust3850,Customer_163,27.0,Female,Kolkata,Chair,Furniture,5,24409.5,122047.5,September,24409.5
Ord100728,2025-10-11,Cust8017,Customer_371,37.0,Male,Patna,Chair,Furniture,10,19600.31,196003.1,October,19600.31
Ord100729,2025-07-30,Cust5295,Customer_223,58.0,Female,Kolkata,Book,Education,3,40119.65,120358.95,July,40119.65
Ord100730,2025-01-05,Cust4553,Customer_489,44.0,Female,Kolkata,Chair,Furniture,5,33187.56,165937.8,January,33187.56
Ord100731,2025-06-30,Cust1269,Customer_423,22.0,Female,Gaya,Book,Education,3,26807.04,80421.12,June,26807.039999999997
Ord100732,2025-01-09,Cust6578,Customer_194,64.0,Female,Hyderabad,Shoes,Fashion,1,19202.88,19202.88,January,19202.88
Ord100733,2025-02-13,Cust2832,Customer_204,22.0,Male,Pune,Chair,Furniture,6,27085.46,162512.76,February,27085.460000000003
Ord100734,2025-03-07,Cust8314,Customer_440,28.0,Female,Gaya,Chair,Furniture,3,24462.54,73387.62,March,24462.539999999997
Ord100735,2025-01-27,Cust7026,Customer_317,28.0,Male,Bengaluru,Rice,Grocery,6,25359.39,152156.34,January,25359.39
Ord100736,2025-09-23,Cust2793,Customer_462,32.0,Female,Gaya,Mobile,Electronics,6,19210.66,115263.96,September,19210.66
Ord100737,2025-02-27,Cust7522,Customer_322,53.0,Female,Kolkata,Rice,Grocery,5,414.13,2070.65,February,414.13
Ord100738,2025-12-29,Cust1987,Customer_35,24.0,Male,Kolkata,Laptop,Electronics,6,9761.46,58568.76,December,9761.460000000001
Ord100739,2025-12-17,Cust9414,Customer_359,61.0,Female,Hyderabad,Rice,Grocery,4,19284.6,77138.4,December,19284.6
Ord100740,2025-07-13,Cust2589,Customer_426,49.0,Male,Delhi,Laptop,Electronics,4,21098.23,84392.92,July,21098.23
Ord100741,2025-09-30,Cust8851,Customer_118,64.0,Male,Kolkata,Chair,Furniture,2,1876.89,3753.78,September,1876.89
Ord100742,2025-10-31,Cust4103,Customer_454,33.0,Male,Pune,Rice,Grocery,7,9084.03,63588.21,October,9084.03
Ord100743,2025-03-09,Cust2138,Customer_303,42.0,Female,Gaya,Rice,Grocery,3,45959.58,137878.74,March,45959.579999999994
Ord100744,2025-09-11,Cust9645,Customer_238,29.0,Male,Pune,Chair,Furniture,8,8692.39,69539.12,September,8692.39
Ord100745,2025-11-27,Cust5624,Customer_25,22.0,Male,Patna,Laptop,Electronics,7,45703.28,319922.96,November,45703.280000000006
Ord100746,2025-11-13,Cust9518,Customer_192,22.0,Male,Pune,Mobile,Electronics,4,30973.53,123894.12,November,30973.53
Ord100747,2025-01-04,Cust9339,Customer_127,55.0,Male,Patna,Chair,Furniture,5,49147.41,245737.05,January,49147.409999999996
Ord100748,2025-04-22,Cust9465,Customer_274,57.0,Male,Gaya,Laptop,Electronics,10,17533.55,175335.5,April,17533.55
Ord100749,2025-04-23,Cust6348,Customer_412,22.0,Female,Kolkata,Laptop,Electronics,5,18457.22,92286.1,April,18457.22
Ord100750,2025-07-18,Cust3730,Customer_273,41.0,Female,Unknown,Chair,Furniture,10,43808.06,438080.6,July,43808.06
Ord100751,2025-01-11,Cust8058,Customer_273,60.0,Female,Pune,Book,Education,6,24375.93,146255.58,January,24375.929999999997
Ord100752,2025-03-12,Cust2921,Customer_420,27.0,Male,Patna,Shoes,Fashion,4,34969.02,139876.08,March,34969.02
Ord100753,2025-09-19,Cust9650,Customer_361,33.0,Female,Hyderabad,Book,Education,1,17299.04,17299.04,September,17299.04
Ord100754,2025-01-24,Cust2604,Customer_356,40.0,Male,Kolkata,Mobile,Electronics,5,10274.45,51372.25,January,10274.45
Ord100755,2025-11-19,Cust9651,Customer_461,60.0,Female,Delhi,Book,Education,10,24270.17,242701.7,November,24270.170000000002
Ord100756,2025-12-20,Cust1637,Customer_70,59.0,Male,Patna,Rice,Grocery,10,2066.93,20669.3,December,2066.93
Ord100757,2025-05-08,Cust9515,Customer_52,29.0,Female,Kolkata,Chair,Furniture,10,13304.47,133044.7,May,13304.470000000001
Ord100758,2025-11-02,Cust7173,Customer_44,21.0,Male,Hyderabad,Mobile,Electronics,5,9442.5,47212.5,November,9442.5
Ord100759,2025-06-04,Cust6279,Customer_97,21.0,Female,Kolkata,Mobile,Electronics,10,25698.62,256986.2,June,25698.620000000003
Ord100760,2025-12-27,Cust2867,Customer_221,61.0,Male,Hyderabad,Shoes,Fashion,8,32219.95,257759.6,December,32219.95
Ord100761,2025-10-02,Cust3851,Customer_487,59.0,Male,Delhi,Laptop,Electronics,2,14931.2,29862.4,October,14931.2
Ord100762,2025-12-07,Cust8729,Customer_72,48.0,Male,Kolkata,Chair,Furniture,4,40783.14,163132.56,December,40783.14
Ord100763,2025-05-01,Cust3580,Customer_60,56.0,Female,Gaya,Laptop,Electronics,5,17824.96,89124.8,May,17824.96
Ord100764,2025-10-13,Cust4706,Customer_200,32.0,Male,Bengaluru,Laptop,Electronics,10,49217.41,492174.1,October,49217.409999999996
Ord100765,2025-07-05,Cust8834,Customer_413,61.0,Female,Mumbai,Rice,Grocery,2,36631.23,73262.46,July,36631.23
Ord100766,2025-06-24,Cust6815,Customer_295,43.0,Female,Patna,Chair,Furniture,3,5550.25,16650.75,June,5550.25
Ord100767,2025-03-31,Cust1790,Customer_12,43.0,Male,Hyderabad,Mobile,Electronics,1,12225.22,12225.22,March,12225.22
Ord100768,2025-05-09,Cust9952,Customer_453,30.0,Female,Bengaluru,Mobile,Electronics,10,19819.95,198199.5,May,19819.95
Ord100769,2025-10-10,Cust7600,Customer_208,23.0,Male,Pune,Laptop,Electronics,1,42736.43,42736.43,October,42736.43
Ord100770,2025-01-08,Cust9628,Customer_422,27.0,Male,Bengaluru,Chair,Furniture,2,36426.05,72852.1,January,36426.05
Ord100771,2025-10-31,Cust5415,Customer_460,29.0,Female,Delhi,Shoes,Fashion,1,12121.61,12121.61,October,12121.61
Ord100772,2025-10-16,Cust6752,Customer_52,65.0,Male,Kolkata,Rice,Grocery,5,11824.36,59121.8,October,11824.36
Ord100773,2025-04-24,Cust7110,Customer_176,60.0,Male,Hyderabad,Mobile,Electronics,4,988.45,3953.8,April,988.45
Ord100774,2025-10-06,Cust5240,Customer_379,43.0,Male,Patna,Mobile,Electronics,7,13263.83,92846.81,October,13263.83
Ord100775,2025-01-10,Cust5505,Customer_189,38.0,Female,Bengaluru,Book,Education,6,35023.55,210141.3,January,35023.549999999996
Ord100776,2025-07-09,Cust6116,Customer_343,32.0,Female,Gaya,Chair,Furniture,10,8630.9,86309.0,July,8630.9
Ord100777,2025-02-16,Cust3566,Customer_430,45.0,Female,Patna,Mobile,Electronics,6,29757.58,178545.48,February,29757.58
Ord100778,2025-12-04,Cust3763,Customer_257,57.0,Male,Hyderabad,Chair,Furniture,2,45538.2,91076.4,December,45538.2
Ord100779,2025-04-18,Cust3948,Customer_465,38.0,Male,Hyderabad,Chair,Furniture,6,19454.75,116728.5,April,19454.75
Ord100780,2025-07-29,Cust2369,Customer_259,56.0,Male,Mumbai,Chair,Furniture,3,21435.84,64307.52,July,21435.84
Ord100781,2025-02-21,Cust3542,Customer_156,51.0,Male,Patna,Laptop,Electronics,1,47618.43,47618.43,February,47618.43
Ord100782,2025-12-23,Cust7724,Customer_365,38.0,Male,Kolkata,Book,Education,4,25110.56,100442.24,December,25110.56
Ord100783,2025-09-20,Cust5419,Customer_263,65.0,Female,Patna,Book,Education,9,797.71,7179.39,September,797.71
Ord100784,2025-12-11,Cust6571,Customer_156,43.0,Female,Pune,Chair,Furniture,3,25235.41,75706.23,December,25235.41
Ord100785,2025-01-18,Cust7650,Customer_453,50.0,Male,Kolkata,Book,Education,8,43467.0,347736.0,January,43467.0
Ord100786,2025-10-14,Cust7445,Customer_233,60.0,Female,Bengaluru,Shoes,Fashion,9,35691.39,321222.51,October,35691.39
Ord100787,2025-06-22,Cust6565,Customer_431,50.0,Female,Gaya,Book,Education,6,28107.77,168646.62,June,28107.77
Ord100788,2025-05-04,Cust2969,Customer_287,59.0,Male,Kolkata,Rice,Grocery,6,39662.1,237972.6,May,39662.1
Ord100789,2025-07-13,Cust3298,Customer_155,63.0,Female,Kolkata,Rice,Grocery,5,14533.4,72667.0,July,14533.4
Ord100790,2025-12-28,Cust3260,Customer_237,55.0,Male,Mumbai,Book,Education,9,12322.26,110900.34,December,12322.26
Ord100791,2025-09-03,Cust9962,Customer_161,45.0,Male,Mumbai,Chair,Furniture,10,18178.32,181783.2,September,18178.32
Ord100792,2025-05-21,Cust6814,Customer_70,62.0,Male,Bengaluru,Shoes,Fashion,9,6282.93,56546.37,May,6282.93
Ord100793,2025-12-11,Cust2859,Customer_395,21.0,Female,Kolkata,Rice,Grocery,4,40391.3,161565.2,December,40391.3
Ord100794,2025-05-24,Cust7228,Customer_200,21.0,Female,Bengaluru,Shoes,Fashion,3,39157.52,117472.56,May,39157.52
Ord100795,2025-01-30,Cust2551,Customer_343,19.0,Male,Patna,Book,Education,5,12334.78,61673.9,January,12334.78
Ord100796,2026-01-01,Cust6845,Customer_385,57.0,Female,Mumbai,Shoes,Fashion,9,38573.17,347158.53,January,38573.170000000006
Ord100797,2025-07-22,Cust5806,Customer_167,48.0,Male,Bengaluru,Book,Education,6,18842.34,113054.04,July,18842.34
Ord100798,2025-07-01,Cust5718,Customer_251,62.0,Female,Kolkata,Shoes,Fashion,4,20118.35,80473.4,July,20118.35
Ord100799,2025-11-07,Cust8242,Customer_492,51.0,Male,Mumbai,Rice,Grocery,6,39243.45,235460.7,November,39243.450000000004
Ord100800,2025-09-27,Cust1618,Customer_166,41.0,Male,Patna,Rice,Grocery,10,15891.66,158916.6,September,15891.66
Ord100801,2025-05-10,Cust3297,Customer_465,47.0,Male,Gaya,Mobile,Electronics,1,40350.67,40350.67,May,40350.67
Ord100802,2025-11-14,Cust4901,Customer_327,29.0,Female,Mumbai,Rice,Grocery,1,47545.23,47545.23,November,47545.23
Ord100803,2025-10-11,Cust3189,Customer_384,30.0,Female,Kolkata,Book,Education,4,17304.91,69219.64,October,17304.91
Ord100804,2025-12-11,Cust3690,Customer_413,32.0,Female,Delhi,Book,Education,6,17079.99,102479.94,December,17079.99
Ord100805,2025-05-22,Cust7876,Customer_34,57.0,Male,Bengaluru,Shoes,Fashion,9,44772.96,402956.64,May,44772.96
Ord100806,2025-03-02,Cust9089,Customer_303,50.0,Female,Gaya,Shoes,Fashion,10,32483.32,324833.2,March,32483.32
Ord100807,2025-10-05,Cust6442,Customer_10,62.0,Male,Kolkata,Chair,Furniture,9,47699.69,429297.21,October,47699.69
Ord100808,2025-06-20,Cust9514,Customer_180,28.0,Female,Patna,Chair,Furniture,2,23127.63,46255.26,June,23127.63
Ord100809,2025-06-02,Cust7903,Customer_163,60.0,Female,Bengaluru,Shoes,Fashion,6,16882.56,101295.36,June,16882.56
Ord100810,2025-06-04,Cust1658,Customer_324,52.0,Male,Hyderabad,Rice,Grocery,6,32296.32,193777.92,June,32296.320000000003
Ord100811,2025-01-04,Cust6719,Customer_394,30.0,Female,Patna,Book,Education,3,15090.15,45270.45,January,15090.15
Ord100812,2025-01-31,Cust4941,Customer_457,50.0,Female,Mumbai,Chair,Furniture,2,30197.53,60395.06,January,30197.53
Ord100813,2025-05-14,Cust5851,Customer_418,50.0,Male,Patna,Mobile,Electronics,2,41544.45,83088.9,May,41544.45
Ord100814,2025-09-17,Cust1149,Customer_14,40.0,Female,Hyderabad,Laptop,Electronics,8,42593.69,340749.52,September,42593.69
Ord100815,2025-09-08,Cust6336,Customer_63,52.0,Male,Delhi,Mobile,Electronics,1,26771.99,26771.99,September,26771.99
Ord100816,2025-06-04,Cust1960,Customer_367,44.0,Male,Kolkata,Rice,Grocery,9,31690.41,285213.69,June,31690.41
Ord100817,2025-03-29,Cust6933,Customer_224,23.0,Female,Patna,Rice,Grocery,6,20913.85,125483.1,March,20913.850000000002
Ord100818,2025-07-05,Cust3006,Customer_343,49.0,Male,Hyderabad,Chair,Furniture,7,36034.1,252238.7,July,36034.1
Ord100819,2025-12-09,Cust8754,Customer_77,28.0,Male,Kolkata,Mobile,Electronics,8,21646.64,173173.12,December,21646.64
Ord100820,2025-01-09,Cust9458,Customer_391,60.0,Male,Bengaluru,Laptop,Electronics,1,21553.66,21553.66,January,21553.66
Ord100821,2025-06-16,Cust4979,Customer_273,45.0,Male,Mumbai,Book,Education,3,17152.2,51456.6,June,17152.2
Ord100822,2025-09-15,Cust6340,Customer_125,37.0,Female,Gaya,Rice,Grocery,1,21368.29,21368.29,September,21368.29
Ord100823,2025-07-21,Cust7814,Customer_134,20.0,Female,Bengaluru,Shoes,Fashion,7,47413.32,331893.24,July,47413.32
Ord100824,2025-03-30,Cust8199,Customer_39,64.0,Female,Gaya,Chair,Furniture,4,2716.24,10864.96,March,2716.24
Ord100825,2025-07-13,Cust9718,Customer_11,57.0,Female,Unknown,Laptop,Electronics,2,45863.13,91726.26,July,45863.13
Ord100826,2025-04-05,Cust7065,Customer_335,24.0,Female,Bengaluru,Shoes,Fashion,5,48228.96,241144.8,April,48228.96
Ord100827,2025-06-19,Cust6162,Customer_165,42.0,Male,Mumbai,Laptop,Electronics,1,31849.44,31849.44,June,31849.44
Ord100828,2025-11-03,Cust6944,Customer_460,33.0,Male,Gaya,Book,Education,4,8685.69,34742.76,November,8685.69
Ord100829,2025-02-27,Cust8319,Customer_362,44.0,Male,Delhi,Rice,Grocery,2,49685.64,99371.28,February,49685.64
Ord100830,2025-04-10,Cust6540,Customer_230,19.0,Male,Kolkata,Shoes,Fashion,8,10921.12,87368.96,April,10921.12
Ord100831,2025-01-09,Cust8453,Customer_68,53.0,Female,Patna,Laptop,Electronics,3,33896.35,101689.05,January,33896.35
Ord100832,2025-08-16,Cust5605,Customer_23,30.0,Female,Kolkata,Shoes,Fashion,4,31512.79,126051.16,August,31512.79
Ord100833,2025-11-05,Cust8704,Customer_440,20.0,Female,Kolkata,Mobile,Electronics,6,17944.07,107664.42,November,17944.07
Ord100834,2025-12-03,Cust3264,Customer_227,51.0,Female,Gaya,Mobile,Electronics,3,14145.7,42437.1,December,14145.699999999999
Ord100835,2025-03-21,Cust9364,Customer_352,62.0,Female,Gaya,Book,Education,3,33186.38,99559.14,March,33186.38
Ord100836,2025-06-10,Cust3366,Customer_47,23.0,Male,Patna,Mobile,Electronics,5,24537.11,122685.55,June,24537.11
Ord100837,2025-09-05,Cust6067,Customer_499,26.0,Male,Kolkata,Mobile,Electronics,4,7989.47,31957.88,September,7989.47
Ord100838,2025-11-27,Cust5389,Customer_362,44.0,Female,Mumbai,Shoes,Fashion,6,9784.56,58707.36,November,9784.56
Ord100839,2025-05-12,Cust8766,Customer_140,47.0,Female,Hyderabad,Laptop,Electronics,5,47021.1,235105.5,May,47021.1
Ord100050,2025-08-03,Cust5585,Customer_289,35.0,Male,Kolkata,Chair,Furniture,9,28747.47,258727.23,August,28747.47
Ord100841,2025-04-16,Cust7544,Customer_225,26.0,Male,Mumbai,Book,Education,10,35093.39,350933.9,April,35093.39
Ord100842,2025-11-06,Cust8217,Customer_83,43.0,Female,Delhi,Book,Education,3,22843.06,68529.18,November,22843.059999999998
Ord100843,2025-06-05,Cust6780,Customer_262,42.0,Female,Hyderabad,Book,Education,7,38502.79,269519.53,June,38502.79
Ord100844,2025-08-22,Cust9804,Customer_284,32.0,Male,Patna,Mobile,Electronics,5,45283.42,226417.1,August,45283.42
